"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","702 - HARBOURVIEW","03","Congressional","6","0","1823","29","1829","2929","193","3122"
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","704 - BURBAGE GRANT","03","Congressional","0","0","1644","4","1644","","",""
"2018 November General","2018-11-06 00:00:00","SUFFOLK CITY","706 - HUNTERSVILLE","03","Congressional","0","0","1654","20","1654","","",""
"2018 November General","2018-11-06 00:00:00","SURRY COUNTY","101 - SURRY","04","Congressional","0","72","677","0","749","1096","55","1151"
"2018 November General","2018-11-06 00:00:00","SURRY COUNTY","201 - BACONS CASTLE","04","Congressional","1","50","661","0","712","1060","44","1104"
"2018 November General","2018-11-06 00:00:00","SURRY COUNTY","301 - DENDRON","04","Congressional","0","38","328","0","366","","",""
"2018 November General","2018-11-06 00:00:00","SURRY COUNTY","302 - WALLS BRIDGE","04","Congressional","0","30","297","0","327","484","27","511"
"2018 November General","2018-11-06 00:00:00","SURRY COUNTY","401 - CARSLEY","04","Congressional","0","56","609","0","665","1074","41","1115"
"2018 November General","2018-11-06 00:00:00","SURRY COUNTY","501 - CLAREMONT","04","Congressional","0","31","416","0","447","642","22","664"
"2018 November General","2018-11-06 00:00:00","SURRY COUNTY","502 - SPRING GROVE","04","Congressional","0","32","200","0","232","369","21","390"
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","##Central Absentee","00","Local","0","188","0","0","188","0","0","0"
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","##Central Absentee","04","Congressional","0","188","0","0","188","0","0","0"
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","101 - WAVERLY","04","Congressional","2","0","579","0","581","","",""
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","201 - STONY CREEK","04","Congressional","1","0","464","0","465","816","34","850"
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","202 - LITTLE MILL","04","Congressional","1","0","122","0","123","225","10","235"
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","301 - COURTHOUSE","04","Congressional","0","0","496","0","496","863","34","897"
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","302 - WAKEFIELD","04","Congressional","1","0","138","0","139","","",""
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","401 - MARS HILL","04","Congressional","1","0","546","0","547","","",""
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","402 - WEST WAKEFIELD","04","Congressional","0","0","68","0","68","128","7","135"
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","501 - HENRY","04","Congressional","2","0","434","0","436","786","38","824"
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","502 - YALE","04","Congressional","0","0","215","0","215","362","17","379"
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","601 - BLACKWATER","04","Congressional","0","0","435","0","435","","",""
"2018 November General","2018-11-06 00:00:00","SUSSEX COUNTY","602 - NEWVILLE","04","Congressional","2","0","239","0","241","444","29","473"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","##Central Absentee","00","Local","0","891","2","0","893","0","0","0"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","##Central Absentee","09","Congressional","0","891","2","0","893","0","0","0"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","101 - INDIAN VALLEY","09","Congressional","0","0","389","2","389","845","86","931"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","102 - TIP TOP","09","Congressional","0","0","290","1","290","640","67","707"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","103 - MUNDY TOWN","09","Congressional","1","0","605","0","606","1305","125","1430"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","104 - FALLS MILLS","09","Congressional","0","0","312","0","312","694","94","788"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","106 - POCAHONTAS","09","Congressional","0","0","184","0","184","348","45","393"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","107 - AMONATE","09","Congressional","0","0","60","1","60","134","13","147"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","109 - BISHOP","09","Congressional","0","0","107","0","107","264","34","298"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","112 - BANDY","09","Congressional","0","0","124","0","124","258","27","285"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","203 - BURKES GARDEN","09","Congressional","0","0","95","1","95","164","4","168"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","204 - CLEAR FORK","09","Congressional","0","0","366","0","366","666","43","709"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","207 - FREESTONE","09","Congressional","0","0","124","0","124","206","24","230"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","209 - JEFFERSONVILLE","09","Congressional","0","0","1769","5","1769","3538","402","3940"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","214 - THOMPSON VALLEY","09","Congressional","0","0","399","1","399","734","36","770"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","301 - CEDAR BLUFF","09","Congressional","2","0","1432","6","1434","2770","197","2967"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","302 - BAPTIST VALLEY","09","Congressional","1","0","269","0","270","569","54","623"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","303 - PAINT LICK","09","Congressional","1","0","993","1","994","1988","114","2102"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","401 - RICHLANDS","09","Congressional","1","0","2296","2","2297","4431","383","4814"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","402 - JEWELL RIDGE","09","Congressional","0","0","163","1","163","330","32","362"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","501 - SPRINGVILLE","09","Congressional","0","0","918","0","918","1785","194","1979"
"2018 November General","2018-11-06 00:00:00","TAZEWELL COUNTY","502 - GRAHAM","09","Congressional","0","0","1673","5","1673","3309","486","3795"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","##Central Absentee","00","Local","0","15232","0","450","15232","0","0","0"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","##Central Absentee","02","Congressional","6","15232","0","450","15238","0","0","0"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","001 - NORTH BEACH","02","Congressional","3","0","2309","29","2312","3757","277","4034"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","002 - SOUTH BEACH","02","Congressional","14","0","1760","26","1774","3447","478","3925"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","003 - OCEAN LAKES","02","Congressional","1","0","1234","12","1235","2322","233","2555"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","004 - LINKHORN","02","Congressional","8","0","1820","30","1828","3370","426","3796"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","005 - SEATACK","02","Congressional","6","0","1620","30","1626","3453","509","3962"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","006 - ALANTON","02","Congressional","13","0","1969","35","1982","3243","130","3373"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","007 - KINGSTON","02","Congressional","2","0","1248","13","1250","1824","85","1909"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","008 - LONDON BRIDGE","02","Congressional","3","0","1920","17","1923","3611","381","3992"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","009 - TRANTWOOD","02","Congressional","0","0","1750","14","1750","2664","185","2849"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","010 - GREAT NECK","02","Congressional","3","0","2016","14","2019","3310","159","3469"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","011 - CAPE HENRY","02","Congressional","0","0","2173","20","2173","3604","232","3836"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","012 - PLAZA","02","Congressional","2","0","1653","43","1655","3360","334","3694"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","013 - MT TRASHMORE","02","Congressional","15","0","2074","72","2089","3803","326","4129"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","014 - MALIBU","02","Congressional","6","0","1774","34","1780","3122","245","3367"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","015 - OLD DONATION","02","Congressional","4","0","1174","22","1178","2371","340","2711"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","016 - ARAGONA","02","Congressional","5","0","1987","44","1992","","",""
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","017 - OCEAN PARK","02","Congressional","12","0","1371","8","1383","2330","172","2502"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","018 - THOROUGHGOOD","02","Congressional","10","0","2114","49","2124","3407","185","3592"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","019 - LAKE SMITH","02","Congressional","2","0","989","10","991","1614","130","1744"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","020 - BAYSIDE","02","Congressional","6","0","1419","29","1425","2479","186","2665"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","021 - DAVIS CORNER","02","Congressional","12","0","1518","12","1530","","",""
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","022 - POINT O VIEW","02","Congressional","5","0","1450","35","1455","2322","158","2480"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","023 - ARROWHEAD","02","Congressional","3","0","1677","14","1680","2893","277","3170"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","024 - LARKSPUR","02","Congressional","4","0","1201","9","1205","2085","239","2324"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","025 - AVALON","02","Congressional","5","0","2343","37","2348","4032","422","4453"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","026 - FAIRFIELD","02","Congressional","2","0","1604","15","1606","2615","143","2758"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","027 - EDWIN","02","Congressional","6","0","1785","32","1791","2826","217","3043"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","028 - THALIA","02","Congressional","3","0","1347","20","1350","2058","134","2192"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","029 - HOLLAND","02","Congressional","6","0","1569","13","1575","3345","479","3824"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","030 - RED WING","02","Congressional","11","0","1644","82","1655","3121","326","3447"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","031 - SIGMA","02","Congressional","12","0","2082","11","2094","3292","148","3440"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","032 - CREEDS","02","Congressional","2","0","889","9","891","1397","90","1487"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","033 - CAPPS SHOP","02","Congressional","0","0","982","3","982","1549","70","1619"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","034 - BLACKWATER","02","Congressional","0","0","574","4","574","939","59","998"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","035 - COURTHOUSE","02","Congressional","2","0","1843","92","1845","3136","207","3343"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","036 - WINDSOR OAKS","02","Congressional","3","0","1983","51","1986","3825","353","4178"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","037 - CHESAPEAKE BEACH","02","Congressional","3","0","1283","15","1286","2761","478","3239"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","038 - WITCHDUCK","02","Congressional","6","0","2186","149","2192","3748","202","3950"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","039 - PEMBROKE","02","Congressional","7","0","2018","26","2025","","",""
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","040 - BONNEY","02","Congressional","7","0","1299","28","1306","2519","342","2861"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","041 - COLLEGE PARK","02","Congressional","19","0","2133","63","2152","","",""
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","042 - BRANDON","02","Congressional","9","0","1673","17","1682","2990","274","3264"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","043 - BELLAMY","02","Congressional","6","0","1467","4","1473","2999","321","3320"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","044 - CENTERVILLE","02","Congressional","3","0","1957","71","1960","3564","321","3885"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","045 - TIMBERLAKE","02","Congressional","4","0","1571","32","1575","3193","418","3611"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","046 - GREEN RUN","02","Congressional","1","0","1410","9","1411","2703","281","2984"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","047 - KINGS GRANT","02","Congressional","4","0","2200","20","2204","3408","139","3547"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","048 - WOLFSNARE","02","Congressional","3","0","1972","39","1975","3346","281","3627"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","049 - LYNNHAVEN","02","Congressional","6","0","1855","23","1861","3125","289","3414"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","050 - OCEANA","02","Congressional","1","0","1033","11","1034","2200","680","2880"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","051 - STRATFORD CHASE","02","Congressional","5","0","1504","17","1509","2665","250","2915"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","052 - HOMESTEAD","02","Congressional","9","0","2108","56","2117","3815","264","4079"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","053 - SHANNON","02","Congressional","2","0","1423","41","1425","2453","187","2640"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","054 - CROMWELL","02","Congressional","1","0","1249","3","1250","2174","164","2338"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","055 - MAGIC HOLLOW","02","Congressional","8","0","1592","34","1600","3586","458","4044"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","056 - EDINBURGH","02","Congressional","2","0","880","9","882","1377","64","1441"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","057 - SHERRY PARK","02","Congressional","3","0","1073","8","1076","","",""
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","058 - GLENWOOD","02","Congressional","11","0","1667","10","1678","2890","190","3080"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","059 - SHELTON PARK","02","Congressional","5","0","1186","15","1191","2242","272","2514"
"2018 November General","2018-11-06 00:00:00","VIRGINIA BEACH CITY","060 - FOXFIRE","02","Congressional","2","0","1988","5","1990","3234","234","3468"
