"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","701 - CHASE CITY","05","Congressional","13","0","666","0","679","1097","133","1230"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","702 - SUNSHINE","05","Congressional","5","0","537","0","542","828","70","898"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","801 - FINCHLEY","05","Congressional","4","0","201","0","205","304","39","343"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","802 - BLUESTONE","05","Congressional","1","0","743","0","744","1117","76","1193"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","803 - CHASE CITY ELEMENTARY SCHOOL","05","Congressional","0","0","549","0","549","800","86","886"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","901 - AVERETT","05","Congressional","0","0","188","0","188","250","29","279"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","902 - BUFFALO SPRINGS","05","Congressional","2","0","342","1","344","459","36","495"
"2016 November General","2016-11-08 00:00:00","MECKLENBURG COUNTY","903 - CLARKSVILLE","05","Congressional","2","0","1182","4","1184","1778","153","1931"
"2016 November General","2016-11-08 00:00:00","MIDDLESEX COUNTY","##Central Absentee","00","Local","0","621","0","0","621","0","0","0"
"2016 November General","2016-11-08 00:00:00","MIDDLESEX COUNTY","##Central Absentee","01","Congressional","1","0","0","0","1","0","0","0"
"2016 November General","2016-11-08 00:00:00","MIDDLESEX COUNTY","101 - SALUDA","01","Congressional","0","0","403","3","403","586","34","620"
"2016 November General","2016-11-08 00:00:00","MIDDLESEX COUNTY","102 - URBANNA","01","Congressional","0","0","665","6","665","884","55","939"
"2016 November General","2016-11-08 00:00:00","MIDDLESEX COUNTY","201 - NEW MARKET","01","Congressional","2","0","1232","7","1234","1710","51","1761"
"2016 November General","2016-11-08 00:00:00","MIDDLESEX COUNTY","302 - CHURCH VIEW","01","Congressional","1","0","996","1","997","1382","97","1479"
"2016 November General","2016-11-08 00:00:00","MIDDLESEX COUNTY","401- HARMONY VILLAGE","01","Congressional","3","0","959","2","962","1406","63","1469"
"2016 November General","2016-11-08 00:00:00","MIDDLESEX COUNTY","501 - WILTON","01","Congressional","3","0","1163","11","1166","1553","77","1630"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","##Central Absentee","00","Local","0","1795","1559","0","3354","0","0","0"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","##Central Absentee","09","Congressional","0","1795","1559","0","3354","0","0","0"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","101 - PRECINCT A-1","09","Congressional","0","0","1859","4","1859","2488","147","2635"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","102 - PRECINCT A-2","09","Congressional","3","0","1802","4","1805","2515","427","2942"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","103 - PRECINCT A-3","09","Congressional","8","0","2548","27","2556","3528","441","3969"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","201 - PRECINCT B-1","09","Congressional","1","0","249","0","250","364","34","398"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","202 - PRECINCT B-2","09","Congressional","2","0","2272","32","2274","3352","367","3719"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","203 - PRECINCT B-3","09","Congressional","2","0","1366","6","1368","1829","149","1978"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","204 - PRECINCT B-4","09","Congressional","3","0","2553","0","2556","3281","333","3614"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","301 - PRECINCT C-1","09","Congressional","1","0","1706","10","1707","2466","177","2643"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","302 - PRECINCT C-2","09","Congressional","4","0","1716","2","1720","2223","154","2377"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","303 - PRECINCT C-3","09","Congressional","1","0","603","4","604","787","47","834"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","304 - PRECINCT C-4","09","Congressional","8","0","1753","3","1761","2537","224","2761"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","401 - PRECINCT D-1","09","Congressional","1","0","1072","6","1073","1375","111","1486"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","402 - PRECINCT D-2","09","Congressional","3","0","1596","11","1599","2069","90","2159"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","403 - PRECINCT D-3","09","Congressional","3","0","1373","4","1376","1914","139","2053"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","404 - PRECINCT D-4","09","Congressional","0","0","766","0","766","967","35","1002"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","405 - PRECINCT D-5","09","Congressional","2","0","1904","12","1906","2588","233","2821"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","501 - PRECINCT E-1","09","Congressional","3","0","2009","80","2012","3071","408","3479"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","502 - PRECINCT E-2","09","Congressional","0","0","1266","6","1266","1696","106","1802"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","503 - PRECINCT E-3","09","Congressional","10","0","1766","0","1776","2268","1239","3507"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","601 - PRECINCT F-1","09","Congressional","8","0","2289","10","2297","3129","347","3476"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","602 - PRECINCT F-2","09","Congressional","0","0","2125","3","2125","2935","416","3351"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","603 - PRECINCT F-3","09","Congressional","3","0","701","0","704","856","478","1334"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","701 - PRECINCT G-1","09","Congressional","6","0","2663","15","2669","3703","378","4081"
"2016 November General","2016-11-08 00:00:00","MONTGOMERY COUNTY","702 - PRECINCT G-2","09","Congressional","1","0","1854","0","1855","2831","463","3294"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","##Central Absentee","00","Local","0","568","0","2","568","0","0","0"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","##Central Absentee","05","Congressional","0","568","0","2","568","0","0","0"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","101 - ROCKFISH","05","Congressional","12","0","1587","0","1599","2076","129","2205"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","201 - LOVINGSTON","05","Congressional","6","0","868","0","874","1188","116","1304"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","202 - SCHUYLER","05","Congressional","2","0","538","1","540","724","54","778"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","301 - SHIPMAN","05","Congressional","2","0","1208","0","1210","1658","124","1782"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","302 - GLADSTONE","05","Congressional","0","0","213","0","213","291","26","317"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","401 - ROSELAND","05","Congressional","1","0","1323","0","1324","1816","129","1945"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","402 - MONTEBELLO","05","Congressional","0","0","120","1","120","154","16","170"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","501 - FABER","05","Congressional","0","0","598","0","598","788","68","856"
"2016 November General","2016-11-08 00:00:00","NELSON COUNTY","502 - NELLYSFORD","05","Congressional","2","0","1286","0","1288","1712","167","1879"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","##Central Absentee","00","Local","0","515","472","8","987","0","0","0"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","##Central Absentee","01","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","102 - TUNSTALL","01","Congressional","1","0","613","2","614","757","25","782"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","103 - SOUTHERN BRANCH","01","Congressional","1","0","1667","0","1668","1998","86","2084"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","201 - QUINTON","01","Congressional","0","0","1576","0","1576","1921","64","1985"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","202 - KENTWOOD","01","Congressional","0","0","928","0","928","1189","56","1245"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","301 - WATKINS","01","Congressional","0","0","963","0","963","1182","59","1241"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","302 - CUMBERLAND","01","Congressional","1","0","1215","0","1216","1578","79","1657"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","401 - PROVIDENCE FORGE","01","Congressional","1","0","1582","0","1583","2090","121","2211"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","403 - MOUNTCASTLE","01","Congressional","0","0","677","2","677","884","46","930"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","501 - ELTHAM","01","Congressional","0","0","884","0","884","1145","73","1218"
"2016 November General","2016-11-08 00:00:00","NEW KENT COUNTY","502 - CHICKAHOMINY RIVER","01","Congressional","1","0","1178","0","1179","1532","78","1610"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","##Central Absentee","00","Local","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","##Central Absentee","00","Local","0","1203","0","0","1203","0","0","0"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","##Central Absentee","00","Local","0","4547","0","0","4547","0","0","0"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","##Central Absentee","03","Congressional","0","5885","0","0","5885","0","0","0"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","101 - DENBIGH","03","Congressional","11","0","0","0","11","4017","752","4769"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","101 - DENBIGH","03","Congressional","11","0","2509","0","2520","4017","752","4769"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","102 - EPES","03","Congressional","9","0","0","0","9","4165","1015","5180"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","102 - EPES","03","Congressional","9","0","2521","0","2530","4165","1015","5180"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","103 - JENKINS","03","Congressional","26","0","0","0","26","3833","694","4527"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","103 - JENKINS","03","Congressional","26","0","2406","0","2432","3833","694","4527"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","104 - MCINTOSH","03","Congressional","5","0","1742","0","1747","2678","611","3289"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","105 - OYSTER POINT","03","Congressional","3","0","602","0","605","886","195","1081"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","106 - RESERVOIR","03","Congressional","11","0","0","0","11","4692","811","5503"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","106 - RESERVOIR","03","Congressional","11","0","1146","0","1157","4692","811","5503"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","106 - RESERVOIR","03","Congressional","11","0","1739","0","1750","4692","811","5503"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","107 - RICHNECK","03","Congressional","4","0","2608","0","2612","3647","532","4179"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","108 - LEE HALL","03","Congressional","23","0","762","0","785","3103","759","3862"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","108 - LEE HALL","03","Congressional","23","0","1109","0","1132","3103","759","3862"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","109 - WINDSOR","03","Congressional","4","0","1312","0","1316","1923","281","2204"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","110 - GREENWOOD","03","Congressional","2","0","2281","0","2283","3293","1139","4432"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","201 - BLAND","03","Congressional","0","0","502","0","502","860","275","1135"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","202 - BOULEVARD","03","Congressional","5","0","1768","0","1773","2477","457","2934"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","203 - CHARLES","03","Congressional","5","0","2783","0","2788","3872","414","4286"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","204 - WELLESLEY","03","Congressional","29","0","1878","0","1907","2471","416","2887"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","205 - DEEP CREEK","03","Congressional","2","0","2165","0","2167","2745","237","2982"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","208 - HIDENWOOD","03","Congressional","3","0","1222","0","1225","1610","108","1718"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","209 - HILTON","03","Congressional","3","0","1681","0","1684","2226","248","2474"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","210 - NELSON","03","Congressional","4","0","2863","0","2867","3846","471","4317"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","211 - PALMER","03","Congressional","22","0","0","0","22","2873","836","3709"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","211 - PALMER","03","Congressional","22","0","147","0","169","2873","836","3709"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","211 - PALMER","03","Congressional","22","0","1857","0","1879","2873","836","3709"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","212 - RIVERSIDE","03","Congressional","5","0","1123","0","1128","1430","112","1542"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","213 - SANFORD","03","Congressional","0","0","826","0","826","1124","92","1216"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","215 - WARWICK","03","Congressional","13","0","1014","0","1027","1506","371","1877"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","216 - YATES","03","Congressional","0","0","1240","0","1240","1631","211","1842"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","217 - RIVERVIEW","03","Congressional","2","0","1766","0","1768","2323","262","2585"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","218 - KILN CREEK","03","Congressional","11","0","43","0","54","4172","732","4904"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","218 - KILN CREEK","03","Congressional","11","0","2904","0","2915","4172","732","4904"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","219 - DEER PARK","03","Congressional","19","0","0","0","19","3719","1277","4996"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","219 - DEER PARK","03","Congressional","19","0","771","0","790","3719","1277","4996"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","219 - DEER PARK","03","Congressional","19","0","1700","0","1719","3719","1277","4996"
"2016 November General","2016-11-08 00:00:00","NEWPORT NEWS CITY","302 - BRIARFIELD","03","Congressional","5","0","1474","0","1479","2452","466","2918"
