"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2017 November General","2017-11-07 00:00:00","HIGHLAND COUNTY","001 - MONTEREY","06","Congressional","0","32","330","0","362","601","14","615"
"2017 November General","2017-11-07 00:00:00","HIGHLAND COUNTY","003 - WILSONS MILL","06","Congressional","0","8","76","0","84","130","1","131"
"2017 November General","2017-11-07 00:00:00","HIGHLAND COUNTY","005 - BLUE GRASS","06","Congressional","0","9","176","0","185","317","11","328"
"2017 November General","2017-11-07 00:00:00","HIGHLAND COUNTY","007 - MILL GAP","06","Congressional","0","7","113","0","120","198","2","200"
"2017 November General","2017-11-07 00:00:00","HIGHLAND COUNTY","008 - MCDOWELL","06","Congressional","0","6","215","0","221","391","2","393"
"2017 November General","2017-11-07 00:00:00","HIGHLAND COUNTY","010 - HEADWATERS","06","Congressional","0","2","70","0","72","106","3","109"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","##Central Absentee","00","Local","0","65","0","0","65","0","0","0"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","##Central Absentee","00","Local","0","256","0","0","256","0","0","0"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","##Central Absentee","00","Local","0","321","0","0","321","0","0","0"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","##Central Absentee","04","Congressional","0","321","0","0","321","0","0","0"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","101 - WARD ONE","04","Congressional","0","0","590","0","590","1637","171","1808"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","201 - WARD TWO","04","Congressional","1","0","462","0","463","1553","136","1689"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","301 - WARD THREE","04","Congressional","0","0","992","0","992","2073","129","2202"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","401 - WARD FOUR","04","Congressional","0","0","1135","0","1135","2538","172","2710"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","501 - WARD FIVE","04","Congressional","1","0","787","0","788","1748","128","1876"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","601 - WARD SIX","04","Congressional","0","0","597","0","597","1774","196","1970"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","701 - WARD SEVEN","04","Congressional","1","0","141","1","142","1570","133","1703"
"2017 November General","2017-11-07 00:00:00","HOPEWELL CITY","701 - WARD SEVEN","04","Congressional","1","0","470","2","471","1570","133","1703"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","##Central Absentee","00","Local","0","4","0","0","4","0","0","0"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","##Central Absentee","00","Local","0","669","0","0","669","0","0","0"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","##Central Absentee","00","Local","0","673","0","0","673","0","0","0"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","##Central Absentee","03","Congressional","0","673","0","0","673","0","0","0"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","101 - SMITHFIELD","03","Congressional","1","0","1705","13","1706","3068","165","3233"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","102 - CYPRESS CREEK","03","Congressional","2","0","1358","1","1360","2501","147","2648"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","201 - BARTLETT","03","Congressional","3","0","1698","2","1701","3000","155","3155"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","202 - CARROLLTON","03","Congressional","0","0","1600","5","1600","3225","273","3498"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","301 - RUSHMERE","03","Congressional","0","0","1262","31","1262","2245","123","2368"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","302 - PONS","03","Congressional","0","0","1217","29","1217","2480","178","2658"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","401 - COURTHOUSE","03","Congressional","0","0","490","0","490","1046","48","1094"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","402 - WINDSOR","03","Congressional","0","0","962","8","962","2036","139","2175"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","403 - LONGVIEW","03","Congressional","0","0","910","4","910","1793","99","1892"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","501 - WALTERS","03","Congressional","0","0","553","3","553","1062","64","1126"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","502 - CAMPS MILL","03","Congressional","0","0","101","0","101","588","49","637"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","502 - CAMPS MILL","03","Congressional","0","0","181","0","181","588","49","637"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","503 - CARRSVILLE","03","Congressional","0","0","88","0","88","760","41","801"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","503 - CARRSVILLE","03","Congressional","0","0","278","2","278","760","41","801"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","504 - ZUNI","03","Congressional","0","0","690","3","690","1490","81","1571"
"2017 November General","2017-11-07 00:00:00","ISLE OF WIGHT COUNTY","505 - RAYNOR","03","Congressional","0","0","388","2","388","790","35","825"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","##Central Absentee","00","Local","0","876","0","0","876","0","0","0"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","##Central Absentee","00","Local","0","1834","0","0","1834","0","0","0"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","##Central Absentee","00","Local","0","2710","0","0","2710","0","0","0"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","##Central Absentee","01","Congressional","0","1997","0","0","1997","0","0","0"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","##Central Absentee","02","Congressional","0","713","0","0","713","0","0","0"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","101 - BERKELEY A","01","Congressional","2","0","1970","4","1972","3265","124","3389"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","102 - BERKELEY B","01","Congressional","0","0","1243","10","1243","2339","123","2462"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","103 - BERKELEY C","01","Congressional","1","0","2612","4","2613","4571","184","4755"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","104- BERKELEY D","02","Congressional","0","0","574","1","574","1013","116","1129"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","201 - JAMESTOWN A","02","Congressional","1","0","591","2","592","1053","97","1150"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","202 - JAMESTOWN B","01","Congressional","1","0","1679","9","1680","3431","390","3821"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","202 - JAMESTOWN B","02","Congressional","1","0","0","0","1","3431","390","3821"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","203 - JAMESTOWN C","01","Congressional","0","0","1550","9","1550","2680","195","2875"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","204 - JAMESTOWN D","01","Congressional","1","0","2243","10","2244","3523","129","3652"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","301 - POWHATAN A","01","Congressional","2","0","2253","22","2255","3820","172","3992"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","302 - POWHATAN B","01","Congressional","0","0","553","5","553","1246","60","1306"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","303 - POWHATAN C","01","Congressional","0","0","762","7","762","1413","59","1472"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","304 - POWHATAN D","01","Congressional","1","0","1636","34","1637","3423","275","3698"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","401 - STONEHOUSE A","01","Congressional","0","0","1837","4","1837","3675","179","3854"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","402 - STONEHOUSE B","01","Congressional","2","0","2649","18","2651","4851","229","5080"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","403 - STONEHOUSE C","01","Congressional","0","0","1781","2","1781","3132","127","3259"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","501 - ROBERTS A","02","Congressional","1","0","788","12","789","1810","226","2036"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","502 - ROBERTS B","02","Congressional","0","0","2109","7","2109","3672","136","3808"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","503 - ROBERTS C","02","Congressional","0","0","284","1","284","703","94","797"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","504 - ROBERTS D","01","Congressional","5","0","0","0","5","3237","194","3431"
"2017 November General","2017-11-07 00:00:00","JAMES CITY COUNTY","504 - ROBERTS D","02","Congressional","5","0","1913","6","1918","3237","194","3431"
"2017 November General","2017-11-07 00:00:00","KING & QUEEN COUNTY","##Central Absentee","00","Local","0","139","0","0","139","0","0","0"
"2017 November General","2017-11-07 00:00:00","KING & QUEEN COUNTY","##Central Absentee","01","Congressional","0","139","0","0","139","0","0","0"
"2017 November General","2017-11-07 00:00:00","KING & QUEEN COUNTY","101 - OWENTON","01","Congressional","0","0","427","2","427","914","42","956"
"2017 November General","2017-11-07 00:00:00","KING & QUEEN COUNTY","201 - CLARKS","01","Congressional","1","0","494","1","495","1004","31","1035"
"2017 November General","2017-11-07 00:00:00","KING & QUEEN COUNTY","301 - SHACKLEFORDS","01","Congressional","0","0","477","17","477","959","53","1012"
"2017 November General","2017-11-07 00:00:00","KING & QUEEN COUNTY","401 - COURTHOUSE","01","Congressional","0","0","508","2","508","995","36","1031"
"2017 November General","2017-11-07 00:00:00","KING & QUEEN COUNTY","501 - OLDMILL","01","Congressional","0","0","435","1","435","884","27","911"
"2017 November General","2017-11-07 00:00:00","KING GEORGE COUNTY","##Central Absentee","00","Local","0","488","0","0","488","0","0","0"
"2017 November General","2017-11-07 00:00:00","KING GEORGE COUNTY","##Central Absentee","01","Congressional","0","488","0","0","488","0","0","0"
"2017 November General","2017-11-07 00:00:00","KING GEORGE COUNTY","101 - COURTHOUSE","01","Congressional","1","0","1250","1","1251","2742","148","2890"
"2017 November General","2017-11-07 00:00:00","KING GEORGE COUNTY","102 - PASSAPATANZY","01","Congressional","0","0","591","1","591","1376","57","1433"
"2017 November General","2017-11-07 00:00:00","KING GEORGE COUNTY","201 - MONROE","01","Congressional","4","0","1738","18","1742","3933","207","4140"
"2017 November General","2017-11-07 00:00:00","KING GEORGE COUNTY","301 - DAHLGREN","01","Congressional","5","0","1482","5","1487","3575","274","3849"
"2017 November General","2017-11-07 00:00:00","KING GEORGE COUNTY","401 - SHILOH","01","Congressional","0","0","1607","18","1607","3864","178","4042"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","##Central Absentee","00","Local","0","48","0","0","48","0","0","0"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","##Central Absentee","00","Local","0","167","0","0","167","0","0","0"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","##Central Absentee","00","Local","0","215","0","0","215","0","0","0"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","##Central Absentee","01","Congressional","0","215","0","0","215","0","0","0"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","101 - WEST POINT","01","Congressional","0","0","1141","12","1141","2148","95","2243"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","201 - SWEET HALL","01","Congressional","0","0","423","2","423","798","35","833"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","202 - COURTHOUSE","01","Congressional","0","0","747","0","747","1493","51","1544"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","301 - AYLETT","01","Congressional","0","0","1074","6","1074","2238","109","2347"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","401 - MANQUIN","01","Congressional","0","0","1142","13","1142","2340","88","2428"
"2017 November General","2017-11-07 00:00:00","KING WILLIAM COUNTY","501 - MANGOHICK","01","Congressional","0","0","1232","16","1232","2408","66","2474"
"2017 November General","2017-11-07 00:00:00","LANCASTER COUNTY","##Central Absentee","00","Local","0","431","0","0","431","0","0","0"
"2017 November General","2017-11-07 00:00:00","LANCASTER COUNTY","##Central Absentee","01","Congressional","0","431","0","0","431","0","0","0"
"2017 November General","2017-11-07 00:00:00","LANCASTER COUNTY","101 - PRECINCT 1-1","01","Congressional","1","0","908","5","909","1636","64","1700"
"2017 November General","2017-11-07 00:00:00","LANCASTER COUNTY","201 - PRECINCT 2-1","01","Congressional","0","0","705","6","705","1553","51","1604"
"2017 November General","2017-11-07 00:00:00","LANCASTER COUNTY","301 - PRECINCT 3-1","01","Congressional","1","0","705","1","706","1228","50","1278"
"2017 November General","2017-11-07 00:00:00","LANCASTER COUNTY","302 - PRECINCT 3-2","01","Congressional","0","0","349","0","349","585","18","603"
"2017 November General","2017-11-07 00:00:00","LANCASTER COUNTY","401 - PRECINCT 4-1","01","Congressional","0","0","689","7","689","1442","74","1516"
"2017 November General","2017-11-07 00:00:00","LANCASTER COUNTY","501 - PRECINCT 5-1","01","Congressional","1","0","1041","4","1042","1795","58","1853"
"2017 November General","2017-11-07 00:00:00","LEE COUNTY","##Central Absentee","00","Local","0","323","0","0","323","0","0","0"
"2017 November General","2017-11-07 00:00:00","LEE COUNTY","##Central Absentee","09","Congressional","0","323","0","0","323","0","0","0"
"2017 November General","2017-11-07 00:00:00","LEE COUNTY","101 - ELYDALE","09","Congressional","0","0","324","0","324","797","92","889"
"2017 November General","2017-11-07 00:00:00","LEE COUNTY","102 - EWING","09","Congressional","0","0","327","0","327","770","73","843"
"2017 November General","2017-11-07 00:00:00","LEE COUNTY","103 - ROSE HILL","09","Congressional","0","0","635","0","635","1366","123","1489"
"2017 November General","2017-11-07 00:00:00","LEE COUNTY","201 - BLACKWATER","09","Congressional","0","0","126","0","126","252","32","284"
"2017 November General","2017-11-07 00:00:00","LEE COUNTY","202 - FLATWOODS","09","Congressional","0","0","543","0","543","1050","63","1113"
"2017 November General","2017-11-07 00:00:00","LEE COUNTY","203 - JONESVILLE","09","Congressional","0","0","817","0","817","1593","98","1691"
"2017 November General","2017-11-07 00:00:00","LEE COUNTY","301 - BEN HUR","09","Congressional","0","0","845","0","845","1713","129","1842"
